Region,Month,Year,Humidity,Temperature,Population Density,Dengue_Cases
5,3,2011,24.3474207582,17.82,368.6678775837,2.20207
5,4,2011,21.1591050342,21.24,368.6738291242,1.548709
5,5,2011,17.2125543816,23.42,368.6780148242,6.340026
5,6,2011,5.9819763828,24.38,368.6951500297,3.968566
5,7,2011,6.4170292107,23.38,368.7058758837,1.572907
5,8,2011,1.016159105,23.48,368.7101269837,1.621304
5,9,2011,15.7458048477,21.74,368.7145088864,2.081077
5,10,2011,22.0167806091,19.21,368.7201334188,0.895347
5,11,2011,22.781230578,15.79,368.7225532756,3.436197
5,12,2011,25,14.11,368.7318402945,3.702382
5,1,2012,22.7315102548,13.32,368.7418467324,2.713393
5,2,2012,24.3722809198,14.9,368.749180227,11.020183
5,3,2012,24.1796146675,18.35,368.7789645053,6.950094
5,4,2012,21.4325668117,21.66,368.7977485432,1.451903
5,5,2012,21.687383468,22.58,368.8016726053,2.380169
5,6,2012,10.1833436917,23.94,368.8081054945,3.09422
5,7,2012,7.6227470479,24.05,368.8164682513,1.11868
5,8,2012,1.2523306401,23.58,368.8194917107,3.665461
5,9,2012,13.9558732132,22.13,368.8293983621,9.044643
5,10,2012,21.7743940336,19.58,368.8538433432,4.403313
5,11,2012,25,15.92,368.8657441891,13.352749
5,12,2012,25,14.13,368.9018326999,12.257871
5,1,2013,24.4903666874,12.51,368.934962081,3.628785
5,2,2013,24.6706028589,13.59,368.944769608,5.080299
5,3,2013,24.9813548788,17.68,368.9585001459,5.24418
5,4,2013,22.6072094469,21.95,368.9726736053,1.24081
5,5,2013,20.9664387819,23.08,368.9760271459,4.050192
5,6,2013,13.7383467993,23.62,368.9869736107,20.883073
5,7,2013,5.8576755749,23.72,369.0434143486,7.398039
5,8,2013,8.797389683,23.21,369.0634090486,11.448232
5,9,2013,9.1640770665,22.17,369.0943502161,11.658935
5,10,2013,19.8974518334,19.79,369.1258608513,11.401409
5,11,2013,21.1155997514,16.38,369.1566754702,8.498381
5,12,2013,25,13.13,369.1796440675,9.458253
5,1,2014,23.359229335,13.77,369.2052069134,0.7831
5,2,2014,24.4095711622,15.49,369.2073233999,3.316659
5,3,2014,18.0826600373,17.94,369.2162873432,20.406664
5,4,2014,23.4089496582,20.16,369.2714404891,5.87325
5,5,2014,19.6861404599,22.98,369.2873141378,8.982617
5,6,2014,18.5550031075,24.38,369.311591481,6.587253
5,7,2014,11.0037290242,24.09,369.3293948675,10.1803
5,8,2014,1.8054692356,23.89,369.3569091918,6.402994
5,9,2014,9.8539465507,22.39,369.374214581,8.752294
5,10,2014,20.0963331262,19.46,369.3978694297,0.621874
5,11,2014,24.9440646364,14.88,369.3995501702,2.763882
5,12,2014,24.4344313238,13.46,369.4070201215,7.278223
5,1,2015,23.0360472343,13.1,369.4266909945,4.238702
5,2,2015,22.6755748912,14.51,369.4381469459,8.477404
5,3,2015,24.4344313238,17.33,369.4610588486,5.032042
5,4,2015,23.6140459913,20.74,369.4746589621,9.089409
5,5,2015,18.9900559354,22.82,369.4992249324,6.029383
5,6,2015,10.8483530143,23.53,369.5155205621,6.05205
5,7,2015,5.2734617775,23.79,369.531877454,0.589338
5,8,2015,11.0410192666,23.43,369.5334702594,2.312019
5,9,2015,14.9564947172,21.96,369.5397189594,3.876032
5,10,2015,21.3579863269,19.85,369.5501947215,3.762698
5,11,2015,24.7700435053,16.05,369.5603641756,7.185393
5,12,2015,25,14.5,369.5797841567,3.649364
5,1,2016,22.3399627098,13.99,369.5896473026,7.743303
5,2,2016,24.1796146675,15.16,369.6105751486,5.377913
5,3,2016,22.5885643257,17.74,369.6251100486,6.002733
5,4,2016,22.4021131137,21.17,369.6413336513,0.557875
5,5,2016,21.7371037912,23.68,369.6428414215,2.097609
5,6,2016,12.0665009323,23.72,369.6485106351,2.410019
5,7,2016,0.2268489745,23.69,369.6550241999,3.191044
5,8,2016,6.5226848975,23.29,369.6636486432,7.520153
5,9,2016,14.5400870106,22.22,369.683973381,2.008349
5,10,2016,8.5550031075,20.05,369.6894013513,3.034839
5,11,2016,25,16.63,369.6976036188,3.793549
5,12,2016,23.0484773151,14,369.707856454,4.061329
6,1,2008,23.7756370416,24.57,356.9970220369,4.342776
6,2,2008,23.8253573648,24.54,357.0028906531,2.227064
6,3,2008,24.3474207582,29.02,357.0059001991,6.935715
6,4,2008,22.8495960224,32.65,357.0152727869,4.931357
6,5,2008,20.4443753884,33.46,357.0219367828,3.197428
6,6,2008,15.4101926663,33.36,357.0262576315,15.668989
6,7,2008,0.5065257924,30.4,357.047431941,7.30159
6,8,2008,6.6532007458,30.7,357.0572989545,5.169971
6,9,2008,8.4928527035,30.16,357.0642854018,15.716712
6,10,2008,10.7986326911,29.39,357.0855242018,3.308782
6,11,2008,22.1286513362,26.94,357.0899955288,1.511222
6,12,2008,24.3163455562,24.58,357.0920377207,6.140335
6,1,2009,23.4897451833,24.13,357.1003354707,3.53785
6,2,2009,23.9310130516,24.89,357.1051163491,3.929205
6,3,2009,20.8794282163,28.82,357.1104260855,14.323597
6,4,2009,21.4636420137,32.08,357.1297822977,5.056308
6,5,2009,18.3188315724,32.61,357.1366151464,4.273598
6,6,2009,19.2821628341,32.91,357.1423902788,11.051869
6,7,2009,4.484151647,30.99,357.1573252369,2.019392
6,8,2009,7.5108763207,30.34,357.160054145,2.833411
6,9,2009,3.6140459913,30.83,357.1638830788,5.181542
6,10,2009,22.7377252952,29.68,357.1708851626,3.35
6,11,2009,24.9564947172,27.35,357.1754121896,4.61799
6,12,2009,24.9751398384,24.52,357.1816527166,14.448831
6,1,2010,22.750155376,22.85,357.2011781639,4.220344
6,2,2010,24.9627097576,25.38,357.2068813315,3.773666
6,3,2010,24.2417650715,28.71,357.2119808801,10.212001
6,4,2010,24.3847110006,30.53,357.2257808815,2.233394
6,5,2010,21.3144810441,32.05,357.2287989815,2.680073
6,6,2010,11.4077066501,32.04,357.2324207018,4.020109
6,7,2010,4.6643878185,30.78,357.2378532815,2.387421
6,8,2010,6.5288999378,29.31,357.2410795261,6.00706
6,9,2010,11.7060285892,29.49,357.2491971747,13.862445
6,10,2010,22.1845866998,28.98,357.2679302085,3.311584
6,11,2010,25,27.05,357.272405322,3.311584
6,12,2010,25,24.73,357.2768804355,9.210825
6,1,2011,24.3412057178,22.76,357.2893274964,1.893991
6,2,2011,24.9627097576,26.29,357.2918869437,5.924404
6,3,2011,24.8694841516,28.61,357.299892895,8.045674
6,4,2011,21.7246737104,31.95,357.3107654274,2.894018
6,5,2011,21.233685519,33.29,357.3146762626,10.697261
6,6,2011,8.9154754506,32.67,357.3291320207,25.318872
6,7,2011,1.2709757613,31.04,357.3633467126,5.197111
6,8,2011,2.0851460534,30.1,357.3703698355,3.681919
6,9,2011,10.2144188937,30.77,357.3753454018,10.818477
6,10,2011,11.56308266,29.75,357.3899649653,4.272844
6,11,2011,24.4717215662,26.77,357.3957390788,12.409429
6,12,2011,25,24.31,357.4125085774,17.788364
6,1,2012,24.0428837787,22.28,357.4365469072,4.009021
6,2,2012,23.6699813549,25.93,357.4419645031,25.156978
6,3,2012,22.6817899316,29.09,357.4759604193,69.44995
6,4,2012,23.4338098198,30.24,357.5698117031,11.878028
6,5,2012,20.3697949037,34.24,357.5858630923,6.393568
6,6,2012,14.7389683033,33.07,357.5945030491,21.460929
6,7,2012,10.1211932878,30.63,357.6235043045,5.48446
6,8,2012,5.546923555,29.81,357.6309157369,18.226886
6,9,2012,8.1696706029,29.89,357.6555466639,76.156491
6,10,2012,15.7271597265,29.56,357.758460841,5.976273
6,11,2012,17.1939092604,26.88,357.7665368855,35.783118
6,12,2012,25,24.2,357.8148924504,90.851266
6,1,2013,24.328775637,23.34,357.9376644315,22.941512
6,2,2013,24.9813548788,24.92,357.9686664747,19.775144
6,3,2013,23.8004972032,28.06,357.9953896423,70.774199
6,4,2013,23.2287134866,30.96,358.0910304518,3.13705
6,5,2013,17.0633934121,33.49,358.0952697085,11.507404
6,6,2013,2.4207582349,33.17,358.1108202545,147.324089
6,7,2013,11.5444375388,30.37,358.3099068612,7.44683
6,8,2013,4.8135487881,30.76,358.319970145,28.878453
6,9,2013,13.1852082039,30.56,358.3589950815,45.369956
6,10,2013,24.5338719702,28.83,358.4203058328,25.975949
6,11,2013,24.6830329397,26.69,358.4554084666,26.342427
6,12,2013,24.7762585457,23.27,358.491006341,115.850973
6,1,2014,24.328775637,22.95,358.6475617099,2.394002
6,2,2014,24.9813548788,23.68,358.6507968477,7.109898
6,3,2014,23.8004972032,28.9,358.660404818,89.270327
6,4,2014,23.2287134866,32.33,358.781040395,4.932222
6,5,2014,17.0633934121,33.99,358.7877055599,18.012704
6,6,2014,2.4207582349,31.1,358.8120470518,21.502756
6,7,2014,11.5444375388,30.69,358.8411048301,16.772438
6,8,2014,4.8135487881,30.24,358.8637702869,26.218652
6,9,2014,13.1852082039,30.33,358.8992008977,70.017357
6,10,2014,24.5338719702,29.35,358.9938189477,1.730604
6,11,2014,24.6830329397,26.45,358.9961576018,7.268537
6,12,2014,24.7762585457,24.34,359.0059799491,27.386809
6,1,2015,24.7949036669,23.61,359.0429891504,3.406283
6,2,2015,23.8688626476,24.89,359.0475922355,14.292196
6,3,2015,21.8489745183,27.34,359.0669060139,13.000647
6,4,2015,23.328154133,31.03,359.0844744558,10.261428
6,5,2015,21.8178993163,33.97,359.0983412504,22.722747
6,6,2015,14.2355500311,32.51,359.1290476653,28.144414
6,7,2015,9.891236793,30.73,359.1670806572,1.816684
6,8,2015,6.1124922312,30.47,359.1695356355,2.937919
6,9,2015,14.6084524549,30.54,359.1735057964,9.693714
6,10,2015,22.2094468614,29.36,359.1866054099,2.824376
6,11,2015,24.9005593536,26.94,359.1904221342,13.085804
6,12,2015,25,24.85,359.2081056531,6.613866
6,1,2016,23.7569919204,23.79,359.2170433099,7.852561
6,2,2016,24.9875699192,25.12,359.2276548788,17.591413
6,3,2016,24.8819142324,27.31,359.2514270585,14.908687
6,4,2016,24.1361093847,31.38,359.2715739328,1.229582
6,5,2016,22.1037911746,33.29,359.2732355301,3.199709
6,6,2016,9.6488502175,32.48,359.2775594612,4.876412
6,7,2016,1.8365444375,30.92,359.2841492072,2.109852
6,8,2016,6.640770665,29.96,359.2870003585,11.178022
6,9,2016,4.5649471722,30.51,359.3021057937,4.792577
6,10,2016,21.8365444375,29.97,359.3085822491,4.093951
6,11,2016,23.1354878807,27.47,359.3141146153,11.16405
6,12,2016,24.9937849596,24.4,359.3292011693,8.411462
7,1,2008,22.6134244873,18.07,304.7887041622,16.333128
7,2,2008,21.687383468,20.06,304.8181332217,7.002854
7,3,2008,21.171535115,23.87,304.8307509766,16.559691
7,4,2008,22.9552517091,26.79,304.8605882577,13.099457
7,5,2008,20.8856432567,28.82,304.8841908829,12.357979
7,6,2008,22.4207582349,28.81,304.9064575118,43.438294
7,7,2008,1.1218147918,27.28,304.9847247081,13.38781
7,8,2008,6.7464263518,26.62,305.0088468883,15.838809
7,9,2008,4.937849596,26.03,305.0373852829,35.632171
7,10,2008,23.6761963953,24.56,305.1015873928,9.906979
7,11,2008,25,21.85,305.1194378054,5.56109
7,12,2008,24.8321939093,18.75,305.1294577874,13.51139
7,1,2009,22.1535114978,18.32,305.1538026343,11.431455
7,2,2009,17.0136730889,19.47,305.1743998505,12.627299
7,3,2009,22.7688004972,23.31,305.1971517406,32.8553
7,4,2009,24.8943443132,25.56,305.2563504793,8.431712
7,5,2009,22.8931013052,27.82,305.2715427532,10.418028
7,6,2009,14.3784959602,27.8,305.2903139748,24.666811
7,7,2009,2.8993163456,27.16,305.3347586793,4.864449
7,8,2009,9.3629583592,26.66,305.3435234523,5.249551
7,9,2009,13.4773151025,26.26,305.3529821027,9.830241
7,10,2009,18.983840895,24.2,305.3706942487,9.262722
7,11,2009,24.5587321318,21.81,305.3873838379,14.309588
7,12,2009,24.9316345556,19.02,305.4131668793,27.828702
7,1,2010,24.875699192,18,305.4633086847,5.344702
7,2,2010,21.3144810441,19.07,305.4729387784,8.575455
7,3,2010,20.2765692977,22.54,305.4883900487,27.162256
7,4,2010,23.3654443754,25.63,305.5373310505,4.287728
7,5,2010,23.297078931,28.93,305.5450566865,4.02847
7,6,2010,3.9869484152,28.39,305.552315191,6.042705
7,7,2010,10.6805469236,27.42,305.5632029478,5.584017
7,8,2010,4.1733996271,27.11,305.5732642397,14.578274
7,9,2010,12.5574891237,26.08,305.5995314,15.23639
7,10,2010,24.8943443132,24.49,305.626984355,3.829041
7,11,2010,25,21.51,305.633883528,4.886015
7,12,2010,23.4586699814,19.32,305.6426871586,18.945773
7,1,2011,24.2417650715,17.33,305.6768236865,4.002115
7,2,2011,22.1162212554,19.37,305.6840347045,4.590661
7,3,2011,24.7016780609,23.28,305.6923061658,7.964993
7,4,2011,24.9627097576,25.52,305.7066575045,4.610279
7,5,2011,21.9794903667,28.31,305.7149643136,18.244935
7,6,2011,11.9422001243,28.81,305.7478380703,13.948547
7,7,2011,4.7265382225,27.39,305.7729705874,5.296917
7,8,2011,2.1286513362,26.98,305.782514582,3.904024
7,9,2011,14.3349906774,26.51,305.7895488595,12.830309
7,10,2011,23.4151646986,24.36,305.8126665334,5.650044
7,11,2011,24.9937849596,21.15,305.8228467928,10.122996
7,12,2011,24.9937849596,17.98,305.8410864253,8.514303
7,1,2012,23.7134866377,18.31,305.8564275118,4.882002
7,2,2012,24.4406463642,20.73,305.8652239118,31.568994
7,3,2012,24.8508390305,23.02,305.922104982,16.556355
7,4,2012,23.4835301429,26.86,305.9519362523,7.294059
7,5,2012,22.2840273462,28.48,305.9650787009,6.155568
7,6,2012,9.1205717837,28.14,305.9761698145,17.443992
7,7,2012,8.3064014916,27.47,306.0076004307,6.059086
7,8,2012,4.2106898695,27.04,306.0185177027,13.951334
7,9,2012,9.7917961467,26.31,306.0436552415,26.841364
7,10,2012,19.7669359851,24.98,306.0920180595,7.911545
7,11,2012,24.4157862026,21.6,306.1062730955,42.297821
7,12,2012,24.9813548788,20.08,306.1824853856,39.75069
7,1,2013,24.8943443132,17.72,306.2541082505,10.55295
7,2,2013,23.4400248602,19.84,306.2731225748,12.792605
7,3,2013,24.0553138595,23.55,306.2961723136,45.153719
7,4,2013,23.1541330019,26.88,306.3775303658,5.750978
7,5,2013,22.3648228713,28.82,306.3878924883,23.459435
7,6,2013,17.218769422,28.82,306.4301617406,65.272652
7,7,2013,2.5201988813,27.41,306.5477701226,10.837652
7,8,2013,3.3965195774,27.46,306.5672974235,53.144352
7,9,2013,18.2442510876,26.28,306.6630530127,41.054012
7,10,2013,22.8682411436,24.67,306.7370242054,14.424896
7,11,2013,21.8178993163,21.78,306.763015009,26.477275
7,12,2013,25,19.07,306.8107218108,94.369185
7,1,2014,24.5214418894,18.25,306.9807563784,4.462783
7,2,2014,22.719080174,19.36,306.9887974289,23.434277
7,3,2014,22.9241765071,22.72,307.0310213514,77.697234
7,4,2014,24.3349906774,26.68,307.1710163676,11.48373
7,5,2014,21.3579863269,28.71,307.191707773,42.144354
7,6,2014,15.6960845245,28.16,307.267643546,33.741625
7,7,2014,8.2069608452,27.15,307.3284392667,16.114567
7,8,2014,11.2958359229,26.72,307.3574745226,41.192045
7,9,2014,11.656308266,26.28,307.4316944235,68.09945
7,10,2014,21.2709757613,24.84,307.5543961352,4.630837
7,11,2014,22.5201988813,21.58,307.5627399856,16.973513
7,12,2014,24.9937849596,18.79,307.5933228919,34.413843
7,1,2015,24.8943443132,19.01,307.6553298163,8.489907
7,2,2015,22.5077688005,19.36,307.670626946,41.493959
7,3,2015,23.937228092,23.37,307.7453908361,19.7179
7,4,2015,24.4406463642,26.71,307.7809185838,14.370361
7,5,2015,18.343691734,28.35,307.8068111262,57.775468
7,6,2015,7.1628340584,27.86,307.9109110685,75.986501
7,7,2015,2.65692977,27.24,308.0478236829,1.819266
7,8,2015,1.8303293971,26.83,308.0511016397,11.613898
7,9,2015,9.3878185208,26.41,308.072027582,17.788376
7,10,2015,7.7781230578,24.7,308.1040787099,8.875811
7,11,2015,24.9254195152,20.79,308.1200711622,46.731239
7,12,2015,24.968924798,18.4,308.2042715928,13.690434
7,1,2016,18.6047234307,18.36,308.2289390415,16.499137
7,2,2016,23.9931634556,19.05,308.2586672163,49.82305
7,3,2016,23.5394655065,22.45,308.3484384775,72.835004
7,4,2016,23.8191423244,25.72,308.479672719,0.018091
7,5,2016,20.7799875699,28.34,308.4797053154,8.937032
7,6,2016,2.172156619,28.21,308.4958080757,8.539027
7,7,2016,4.3784959602,27.03,308.5111937099,7.363101
7,8,2016,0.2517091361,26.63,308.5244605586,34.680751
7,9,2016,11.594157862,25.6,308.5869483982,10.293869
7,10,2016,19.5680546924,24.07,308.6054959099,9.389311
7,11,2016,24.7886886265,21.03,308.6224135874,32.093715
7,12,2016,24.9937849596,18.33,308.6802401009,54.562934
8,1,2008,24.0055935364,13.17,263.7358047016,2.609934
8,2,2008,23.1292728403,13.62,263.7412307598,1.221022
8,3,2008,22.9738968303,17.13,263.7437692671,9.752912
8,4,2008,23.6699813549,20.26,263.7640455914,2.777825
8,5,2008,20.1833436917,23.46,263.7698206954,0.702088
8,6,2008,21.8614045991,24.06,263.7712803378,8.63873
8,7,2008,0.4257302672,23.75,263.7892402754,11.00446
8,8,2008,5.7830950901,23.24,263.8121185706,2.304679
8,9,2008,3.0049720323,21.97,263.8169100031,7.387183
8,10,2008,24.2790553139,19.2,263.8322679719,1.633117
8,11,2008,25,15.26,263.8356632255,1.007343
8,12,2008,24.9627097576,12.69,263.8377574937,9.569759
8,1,2009,24.1050341827,13.82,263.8576530426,1.757299
8,2,2009,21.4636420137,13.56,263.8613064708,0.660864
8,3,2009,24.4655065258,17.61,263.8626804085,7.840256
8,4,2009,24.9440646364,20.09,263.878980317,8.771474
8,5,2009,22.2218769422,23.1,263.8972162297,2.403144
8,6,2009,13.1106277191,23.45,263.902212371,5.752525
8,7,2009,2.2405220634,23.45,263.9141718825,1.6822
8,8,2009,1.7308887508,23.66,263.9176691798,0.525688
8,9,2009,17.6227470479,22.41,263.9187620862,9.462378
8,10,2009,22.9552517091,20.98,263.9384343898,1.486945
8,11,2009,24.9751398384,17.02,263.9415257515,0.540707
8,12,2009,25,13.48,263.9426498825,5.54225
8,1,2010,24.9192044748,13.42,263.9541722317,8.88179
8,2,2010,21.5692977004,15.64,263.9726374916,1.965521
8,3,2010,22.5512740833,17.37,263.9767238139,4.403949
8,4,2010,23.3219390926,21.71,263.985879633,0.871923
8,5,2010,22.9552517091,23.66,263.9876923627,0.280789
8,6,2010,10.5686761964,24.07,263.9882761236,5.275872
8,7,2010,7.4487259167,23.86,263.9992446725,0.827588
8,8,2010,9.9471721566,23.4,264.0009652297,0.798031
8,9,2010,12.141081417,22.22,264.0026243378,3.000006
8,10,2010,24.7016780609,19.61,264.0088613565,5.896563
8,11,2010,25,15.49,264.0211203232,1.004928
8,12,2010,24.8694841516,13.7,264.0232095706,3.783258
8,1,2011,24.0863890615,13.26,264.0310749719,0.872264
8,2,2011,22.6009944065,15.2,264.0328884105,0.610585
8,3,2011,24.6208825357,19.21,264.034157818,10.19095
8,4,2011,24.8632691112,21.47,264.0553448243,0.872264
8,5,2011,22.719080174,23.91,264.0571582629,0.95949
8,6,2011,19.1578620261,24.39,264.0591530446,3.736197
8,7,2011,12.4269732753,23.84,264.066920606,7.268866
8,8,2011,14.6022374145,23.45,264.0820325935,0.63966
8,9,2011,15.6836544438,22.37,264.083362448,4.724763
8,10,2011,23.421379739,19.54,264.0931852401,1.788141
8,11,2011,25,15.8,264.0969027889,0.785038
8,12,2011,24.9813548788,14.03,264.0985348846,16.543939
8,1,2012,24.8508390305,12.75,264.1329297681,0.61487
8,2,2012,24.7016780609,15.28,264.1342080841,1.687317
8,3,2012,24.5898073337,18.03,264.1377160197,5.305041
8,4,2012,24.6457426973,21.51,264.148745211,6.734971
8,5,2012,21.7992541952,23.79,264.1627472297,0.872257
8,6,2012,7.6289620883,23.96,264.1645606538,6.74927
8,7,2012,2.3088875078,23.44,264.1785924001,2.359385
8,8,2012,4.5649471722,23.2,264.1834975665,0.672067
8,9,2012,8.9341205718,22.51,264.1848947952,29.985633
8,10,2012,20.4133001865,18.8,264.2472349885,0.443278
8,11,2012,23.6513362337,15.26,264.2481565644,1.658719
8,12,2012,25,13.46,264.2516050446,7.807418
8,1,2013,25,13.37,264.2678366829,9.296895
8,2,2013,22.6382846489,14.67,264.2871649469,2.503551
8,3,2013,23.875077688,18.46,264.2923698347,12.152068
8,4,2013,24.9129894344,19.9,264.3176340093,0.829829
8,5,2013,18.405842138,22.51,264.3193592255,0.956413
8,6,2013,1.3890615289,23.68,264.3213476101,36.217101
8,7,2013,8.9154754506,23.4,264.3966430384,1.589333
8,8,2013,2.4394033561,23.46,264.399947265,3.375574
8,9,2013,8.2007458048,22.4,264.4069650904,6.160423
8,10,2013,21.2088253574,19.86,264.4197726226,8.171703
8,11,2013,24.968924798,15.43,264.4367616101,2.306643
8,12,2013,22.9614667495,13.1,264.4415571257,12.644339
8,1,2014,24.4903666874,12.86,264.4678447328,0.968597
8,2,2014,21.4512119329,13.66,264.469858448,1.90952
8,3,2014,23.6016159105,18.04,264.473828344,27.148397
8,4,2014,24.6022374145,21.4,264.5302699178,0.982434
8,5,2014,20.4940957116,23.79,264.5323124001,3.68067
8,6,2014,15.7333747669,23.62,264.5399645207,1.923357
8,7,2014,5.031075202,23.41,264.5439631839,4.068108
8,8,2014,0.7924176507,23,264.5524207889,2.130914
8,9,2014,13.4959602237,22.25,264.5568509636,7.984009
8,10,2014,20.3200745805,19.84,264.5734497349,0.193719
8,11,2014,22.719080174,15.9,264.5738524771,2.698235
8,12,2014,24.9813548788,13.64,264.5794621132,9.796669
8,1,2015,24.8321939093,13.42,264.5998294085,0.599171
8,2,2015,23.7756370416,13.78,264.6010750862,4.030788
8,3,2015,24.5090118086,16.87,264.6094551028,2.042629
8,4,2015,24.6395276569,20.47,264.6137017328,2.560095
8,5,2015,18.5798632691,22.94,264.6190241756,4.275903
8,6,2015,10.8421379739,23.76,264.6279137868,5.024867
8,7,2015,4.5711622126,23.82,264.6383604958,3.25
8,8,2015,9.5059042884,23.33,264.6383604958,2.137952
8,9,2015,8.0888750777,22,264.6428053024,5.596803
8,10,2015,17.7594779366,19.59,264.6544410675,0.531084
8,11,2015,25,16.9,264.6555451922,3.772055
8,12,2015,24.9875699192,14.68,264.6633873024,0.544701
8,1,2016,22.5015537601,14.25,264.6645197369,2.547166
8,2,2016,24.5214418894,14.9,264.6698153004,5.737827
8,3,2016,24.7638284649,18.25,264.6817442546,4.12909
8,4,2016,24.2790553139,21.95,264.6903286413,9.6
8,5,2016,22.3710379117,23.33,264.6903286413,2.681228
8,6,2016,12.8806712244,24.29,264.6959029199,2.372886
